"category","search_term","title","identifier","url","mediatype","confidence_score","creator","publisher","page_count"
"literature","William S. Burroughs","The Beat Hotel Ginsberg, Burroughs, and Corso in Paris, 1958-1963","beathotelginsber00mile","https://archive.org/details/beathotelginsber00mile","texts","80","Miles, Barry, 1943-","New York : Grove Press","324"
"literature","William S. Burroughs","A William Burroughs reader","williamburroughs0000burr","https://archive.org/details/williamburroughs0000burr","texts","80","Burroughs, William S., 1914-1997","London : Pan","390"
"literature","William S. Burroughs","Last words : the final journals of William S. Burroughs","lastwordsfinaljo0000burr","https://archive.org/details/lastwordsfinaljo0000burr","texts","80","Burroughs, William S., 1914-1997, author","New York : Grove Press","310"
"literature","William S. Burroughs","And the hippos were boiled in their tanks","andhipposwereboi0000burr_v2f4","https://archive.org/details/andhipposwereboi0000burr_v2f4","texts","80","Burroughs, William S., 1914-1997, author","New York : Grove Press, [Berkeley, California] : Distributed by Publishers Group West","228"
"literature","William S. Burroughs","Literary outlaw : the life and times of William S. Burroughs","literaryoutlawl000morg","https://archive.org/details/literaryoutlawl000morg","texts","80","Morgan, Ted, 1932-","New York : H. Holt","706"
"literature","William S. Burroughs","Re/search #4/5 : a special book issue","research45specia00burr","https://archive.org/details/research45specia00burr","texts","80","Burroughs, William S., 1914-1997, Gysin, Brion","San Francisco, CA : Re/search","102"
"literature","William S. Burroughs","The letters of William S. Burroughs : 1945-1959","lettersofwilliam0000burr","https://archive.org/details/lettersofwilliam0000burr","texts","80","Burroughs, William S., 1914-1997, author","New York : Viking","518"
"literature","William S. Burroughs","The job : interviews with William S. Burroughs","jobinterviewswit0000burr_i6b8","https://archive.org/details/jobinterviewswit0000burr_i6b8","texts","80","Burroughs, William S., 1914-1997","New York : Grove Press : distributed by Random House","230"
"literature","William S. Burroughs","nova express","novaexpress0000will","https://archive.org/details/novaexpress0000will","texts","80","william s. burroughs","grove press, inc., new york","202"
"literature","William S. Burroughs","Le festin nu","lefestinnu0000burr","https://archive.org/details/lefestinnu0000burr","texts","80","Burroughs, William S., 1914-1997","[Paris] : Gallimard","272"
"literature","William S. Burroughs","The soft machine ; Nova Express ; The wild boys : three novels","softmachinenovae0000burr","https://archive.org/details/softmachinenovae0000burr","texts","80","Burroughs, William S., 1914-1997","New York : Grove Press","566"
"literature","William S. Burroughs","The ticket that exploded","ticketthatexplod00burr_0","https://archive.org/details/ticketthatexplod00burr_0","texts","80","William S. Burroughs","Grove Press","230"
"literature","William S. Burroughs","Word virus : the William S. Burroughs reader","wordviruswilliam0000burr","https://archive.org/details/wordviruswilliam0000burr","texts","80","Burroughs, William S., 1914-1997","New York : Grove Press","580"
"literature","Marquis de Sade","Les amis du crime [electronic resource]","b20442026","https://archive.org/details/b20442026","texts","80","Sade, marquis de, 1740-1814","[France? : s. n.]","114"
"literature","Marquis de Sade","Three by Marquis de Sade: Justine, the 120 Days of Sodom, Florville and Courval","threebymarquisde0000marq","https://archive.org/details/threebymarquisde0000marq","texts","80","Marquis de Sade","Wilder Publications","576"
"literature","Marquis de Sade","The Marquis de Sade : the 120 days of Sodom, and other writings","marquisdesade1200000sade","https://archive.org/details/marquisdesade1200000sade","texts","80","Sade, marquis de, 1740-1814","New York, Grove Press","326"
"literature","Marquis de Sade","Justine, Philosophy in the bedroom and other stories","justinephilosoph0000sade_a5p6","https://archive.org/details/justinephilosoph0000sade_a5p6","texts","80","Sade, marquis de, 1740-1814","London : Arrow","788"
"literature","Marquis de Sade","Justine, or, the Misfortunes of virtue","justineormisfort0000sade","https://archive.org/details/justineormisfort0000sade","texts","80","Sade, marquis de, 1740-1814","Oxford : Oxford University Press","326"
"literature","Marquis de Sade","The Life and Ideas of the Marquis de Sade","desadegeoffreygorer","https://archive.org/details/desadegeoffreygorer","texts","80","Gorer, Geoffrey, 1905-","","206"
"literature","Marquis de Sade","Sade : a biography","sadebiography00leve","https://archive.org/details/sadebiography00leve","texts","80","Lever, Maurice","New York : Farrar","650"
"literature","Marquis de Sade","Justine, Philosophy in the bedroom, and other writings","justinephilosoph0000sade","https://archive.org/details/justinephilosoph0000sade","texts","80","Sade, marquis de, 1740-1814","New York : Grove Weidenfeld","790"
"literature","Marquis de Sade","Must we burn Sade?","isbn_9781573927260","https://archive.org/details/isbn_9781573927260","texts","80","","Amherst, N.Y. : Humanity Books","274"
"literature","Marquis de Sade","La philosophie dans le boudoir","laphilosophiedan0000sade","https://archive.org/details/laphilosophiedan0000sade","texts","80","Sade, marquis de, 1740-1814","Paris : Bookking International","230"
"literature","Marquis de Sade","Philosophy in the Bedroom","philosophyinbedr0000marq","https://archive.org/details/philosophyinbedr0000marq","texts","80","Marquis de Sade","CreateSpace Independent Publishing Platform","204"
"literature","Marquis de Sade","Suoduoma 120 tian = Les cent vingt journées de Sodome","suoduoma120tianl0000sade","https://archive.org/details/suoduoma120tianl0000sade","texts","80","Sade, marquis de, 1740-1814","Taibei Shi : Shang zhou chu ban : Fa xing Cheng bang wen hua shi ye gu fen you xian gong si","586"
"literature","Marquis de Sade","Justine ou les Malheurs de la vertu","justineoulesmalh0000sade","https://archive.org/details/justineoulesmalh0000sade","texts","80","Sade, marquis de, 1740-1814","Paris, le Livre de poche","388"
"literature","Marquis de Sade","At home with the Marquis de Sade : a life","athomewithmarqui00gray","https://archive.org/details/athomewithmarqui00gray","texts","80","Gray, Francine du Plessix","New York, NY : Simon & Schuster","520"
"literature","Marquis de Sade","Oeuvres complètes du Marquis de Sade","oeuvrescompletes0078sade","https://archive.org/details/oeuvrescompletes0078sade","texts","80","Sade, marquis de, 1740-1814","Paris : Éditions Tête de Feuilles","1050"
"literature","Marquis de Sade","The island of Dr Sade","islandofdrsade0000swan","https://archive.org/details/islandofdrsade0000swan","texts","80","Swanscombe, Wendy","London : Nexus","262"
"literature","Marquis de Sade","The persecution and assassination of Jean-Paul Marat as performed by the inmates of the Asylum of Charenton under the direction of the Marquis de Sade; [a play]","persecutionassas00weis","https://archive.org/details/persecutionassas00weis","texts","80","Weiss, Peter, 1916-1982","New York, Atheneum","136"
"literature","Marquis de Sade","The persecution and assassination of Jean-Paul Marat as performed by the inmates of the Asylum of Charenton under the direction of the Marquis de Sade","persecutionassas00weisrich","https://archive.org/details/persecutionassas00weisrich","texts","80","Weiss, Peter, 1916-1982, Skelton, Geoffrey. trl, Mitchell, Adrian, 1932-2008, Peaslee, Richard. Marat/Sade","New York : Atheneum","136"
"literature","Marquis de Sade","The fan-maker's inquisition : a novel of the Marquis de Sade","fanmakersinquisi00rikk","https://archive.org/details/fanmakersinquisi00rikk","texts","80","Ducornet, Rikki, 1943-","New York : Ballantine Books","244"
"literature","Marquis de Sade","The Marquis de Sade : a life","marquisdesadelif0000scha","https://archive.org/details/marquisdesadelif0000scha","texts","80","Schaeffer, Neil, 1940-","Cambridge, MA : Harvard University Press","586"
"literature","Marquis de Sade","Soudain un bloc d'abîme, Sade","soudainunblocdab00lebr","https://archive.org/details/soudainunblocdab00lebr","texts","80","Annie Le Brun","Pauvert","342"
"literature","Marquis de Sade","The misfortunes of virtue, and other early tales","misfortunesofvir0000sade","https://archive.org/details/misfortunesofvir0000sade","texts","80","Sade, marquis de, 1740-1814","Oxford ; New York : Oxford University Press","340"
"literature","Marquis de Sade","Sade vivant","sadevivant0000pauv","https://archive.org/details/sadevivant0000pauv","texts","80","Pauvert, Jean Jacques","Paris : Robert Laffont","648"
"literature","Andre Breton","André Breton - Manifestoes of Surrealism","andrebretonmanifestoesofsurrealism","https://archive.org/details/andrebretonmanifestoesofsurrealism","texts","80","André Breton","",""
"literature","Andre Breton","Revolution of the mind : the life of André Breton","revolutionofmind00poli","https://archive.org/details/revolutionofmind00poli","texts","80","Polizzotti, Mark","New York : Farrar, Straus, and Giroux","796"
"literature","Andre Breton","nadja","nadja0000andr","https://archive.org/details/nadja0000andr","texts","80","andre breton","","222"
"literature","Andre Breton","André Breton : le grand indésirable","andrbretonlegr00bh","https://archive.org/details/andrbretonlegr00bh","texts","80","Béhar, Henri, Glayman, Claude","Paris : Calmann-Lévy","502"
"literature","Andre Breton","Revues surrealistes francʹaises autour d'Andre Breton, 1948-1972","revuessurrealist0000bonn","https://archive.org/details/revuessurrealist0000bonn","texts","80","Bonnet, Marguerite","Millwood, N.Y. : Kraus International Publications","322"
"literature","Andre Breton","Anthologie de L'Humour Noir","anthologiedelhum0000andr","https://archive.org/details/anthologiedelhum0000andr","texts","80","André Breton","Librairie Generale Francaise, Distribooks Inc","454"
"figures","Stalin","The crimes of the Stalin era, special report to the 20th congress of the Communist Party of the Soviet Union.","TheCrimesOfTheStalinEraSpecialReportToThe20thCongressOfThe","https://archive.org/details/TheCrimesOfTheStalinEraSpecialReportToThe20thCongressOfThe","texts","80","Khrushchev, Nikita Sergeevich 1894-1971; Nicolaevsky, Boris I. 1887-1966","[New York] New Leader",""
"figures","Stalin","Works Of Joseph Stalin","WorksOfJosephStalin","https://archive.org/details/WorksOfJosephStalin","texts","80","Joseph Stalin","",""
"figures","Mussolini","Sawdust Caesar: The Untold History of Mussolini and Fascism","SawdustCaesarTheUntoldStoryOfMussoliniAndFascism","https://archive.org/details/SawdustCaesarTheUntoldStoryOfMussoliniAndFascism","texts","80","George Seldes","",""
"figures","Mussolini","A Doutrina Do Fascismo - 1932","1932-a-doutrina-do-fascismo","https://archive.org/details/1932-a-doutrina-do-fascismo","texts","80","Benito Mussolini e Giovanni Gentile","",""
"figures","Mussolini","La Doctrina del Fascismo - Benito Mussolini","mussolini-benito.-la-doctrina-del-fascismo-1934","https://archive.org/details/mussolini-benito.-la-doctrina-del-fascismo-1934","texts","80","","",""
"figures","Napoleon","The book of fate, formerly in the possession of Napoleon ...","b29321876","https://archive.org/details/b29321876","texts","80","Napoleon I, Emperor of the French, 1769-1821. n 79054933, Sonnini, M, Kirchenhoffer, H","London : C.S. Arnold","120"
"figures","John Wayne Gacy","John Wayne Gacy : defending a monster","johnwaynegacydef0000amir","https://archive.org/details/johnwaynegacydef0000amir","texts","80","Amirante, Sam L","New York : Skyhorse Pub.","458"
"figures","Aileen Wuornos","Dear Dawn : Aileen Wuornos in her own words 1991-2002","deardawnaileenwu0000wuor","https://archive.org/details/deardawnaileenwu0000wuor","texts","80","Wuornos, Aileen","Berkeley, CA : Soft Skull Press : Distributed by Publishers Group West","374"
"figures","Aileen Wuornos","Monster : inside the mind of Aileen Wuornos","monsterinsidemin0000wuor","https://archive.org/details/monsterinsidemin0000wuor","texts","80","Wuornos, Aileen","London : John Blake","270"
"figures","Aileen Wuornos","The female homicide offender : serial murder and the case of Aileen Wuornos","femalehomicideof0000ship","https://archive.org/details/femalehomicideof0000ship","texts","80","Shipley, Stacey L","Upper Saddle River, N.J. : Pearson : Prentice Hall","206"
"figures","Columbine","No easy answers : the truth behind death at Columbine","pdfy-pC_WzWbOzxls5ms1","https://archive.org/details/pdfy-pC_WzWbOzxls5ms1","texts","80","Brown, Brooks, Merritt, Rob, 1976-","New York : Lantern Books",""
"figures","Columbine","Columbine 1999 Yearbook PDF","chs1999yearbook","https://archive.org/details/chs1999yearbook","texts","80","CHS","",""
"figures","Christiane F","Moi, Christiane F., 13 ans, droguée, prostituée","moichristianef130000chri","https://archive.org/details/moichristianef130000chri","texts","80","Christiane F., 1962- ..","Paris : [Gallimard]","358"
"figures","Genesis P-Orridge","Genesis Breyer P Orridge Thee Psychick Bible Pdf TKRG","genesis-breyer-p-orridge-thee-psychick-bible-pdf-tkrg","https://archive.org/details/genesis-breyer-p-orridge-thee-psychick-bible-pdf-tkrg","texts","80","","",""
"figures","Genesis P-Orridge","Dead Flowers : Charles Atlas, Alvin Baltrop, Genesis Breyer P-orridge, Timothy Carey, Johanna Constantine, Marti Domination, Scott Ewalt, Georg Gatsas, Brandon Olson, Kembra Pfahler, Cynthia Plaster Caster, Tabboo! (Stephen Tashjian), Paul Thek","deadflowerscharl0000unse","https://archive.org/details/deadflowerscharl0000unse","texts","80","","Philadelphia, PA : Vox Populi, New York, NY : Participant Inc.","286"
"visual_art_and_artists","Henry Darger","Realms of the Unreal","vol_1_202307","https://archive.org/details/vol_1_202307","texts","79","Henry Darger","",""
"literature","Friedrich Nietzsche","Assim Falou Zaratustra Friedrich Nietzsche","AssimFalouZaratustraFriedrichNietzsche","https://archive.org/details/AssimFalouZaratustraFriedrichNietzsche","texts","79","","",""
"figures","Stalin","Viktor Suworow - Stalins verhinderter Erstschlag","34458777ViktorSuworowStalinsVerhinderterErstschlag","https://archive.org/details/34458777ViktorSuworowStalinsVerhinderterErstschlag","texts","79","Viktor Suworow","",""
"figures","Mussolini","The Political And Social Doctrine Of Fascism","in.ernet.dli.2015.217879","https://archive.org/details/in.ernet.dli.2015.217879","texts","79","Benito Mussolini","",""
"visual_art_and_artists","Henry Darger","In the Realms of the Unreal","realms-of-the-unreal","https://archive.org/details/realms-of-the-unreal","texts","78","Henry Darger","Henry Darger",""
"literature","Albert Camus","Le Mythe de Sisyphe : Essai sur l'absurde","sisyphe-pdf-fr","https://archive.org/details/sisyphe-pdf-fr","texts","78","Albert Camus","",""
"literature","Friedrich Nietzsche","The Dionysian Vision of the World (Translated by Ira J. Allen)","NietzscheTheDionysianVisionOfTheWorldTranslatedByIraJ.Allen","https://archive.org/details/NietzscheTheDionysianVisionOfTheWorldTranslatedByIraJ.Allen","texts","78","Friedrich Nietzsche","",""
"literature","Friedrich Nietzsche","Leo Strauss on Nietzsche's ""Beyond Good & Evil""","LeoStraussOnNietzschesbeyondGoodEvil","https://archive.org/details/LeoStraussOnNietzschesbeyondGoodEvil","texts","78","Leo Strauss (1899 - 1973)","",""
"literature","Andre Breton","Breton, Andre Manifiesto Surrealista (traduccion Pellegrini)","BretonAndreManifiestoSurrealistatraduccionPellegrini","https://archive.org/details/BretonAndreManifiestoSurrealistatraduccionPellegrini","texts","78","Andre Breton","",""
"literature","Andre Breton","Pièces originales et procédures du procès, fait à Robert-François Damiens, tant en la prévôté de l'Hôtel qu'en la Cour de Parlement","DELTA13147TESSINFA_P1ET5","https://archive.org/details/DELTA13147TESSINFA_P1ET5","texts","78","Le Breton, Alexandre-André","chez Pierre-Guillaume Simon (Paris)",""
"figures","Mussolini","Dante Alighieri e Benito Mussolini","DanteAlighierieBenitoMussolini","https://archive.org/details/DanteAlighierieBenitoMussolini","texts","78","Domenico Venturini","",""
"figures","Mussolini","ARCHIVIO FASCISMO MUSSOLINI OPERA OMNIA ITA","archivio-fascismo-mussolini-opera-omnia-ita","https://archive.org/details/archivio-fascismo-mussolini-opera-omnia-ita","texts","78","Neo99","",""
"figures","John Wayne Gacy","John Wayne Gacy trial","Gacy_trial","https://archive.org/details/Gacy_trial","texts","78","","",""
"literature","Friedrich Nietzsche","Nietzsche's Last Notebooks 1888. By Friedrich Nietzsche (1844-1900).","NietzschesNotebookOf1887-1888.ByFredrickNietzsche1844-1900","https://archive.org/details/NietzschesNotebookOf1887-1888.ByFredrickNietzsche1844-1900","texts","77","Nietzsche. Translator: Daniel Fidel Ferrer.","",""
"literature","Friedrich Nietzsche","Ebook nietzsche friedrich - Feelsafat.com","friedrich-nietzsche-the-will-to-power-1968-vintage-libgen.lc","https://archive.org/details/friedrich-nietzsche-the-will-to-power-1968-vintage-libgen.lc","texts","77","","",""
"literature","Friedrich Nietzsche","Nietzsche-Friedrich-Der-Antichrist","Nietzsche-Friedrich-Der-Antichrist","https://archive.org/details/Nietzsche-Friedrich-Der-Antichrist","texts","77","","",""
"literature","Henry Miller","Mabuhay Gardens flyers early 1980s","MabuhayPdfPortfolio","https://archive.org/details/MabuhayPdfPortfolio","texts","77","Dirksen-Miller productions","",""
"literature","William S. Burroughs","William S. Burroughs – On Writing","WilliamS.BurroughsOnWriting","https://archive.org/details/WilliamS.BurroughsOnWriting","texts","77","Marcus D. Niski","",""
"figures","Mussolini","Mussolini Archive","mussolini-archive","https://archive.org/details/mussolini-archive","texts","77","","",""
"visual_art_and_artists","Bauhaus","Design and form : the basic course at the Bauhaus and later","designformbas00itte","https://archive.org/details/designformbas00itte","texts","76","Itten, Johannes, 1888-1967, Bauhaus","New York : Van Nostrand Reinhold","142"
"film_and_cinema","Buffalo 66 vincent gallo","BUFFALO '66 ""First Very Rough Draft"" Script - March 26th, 1996","buffalo-66-script","https://archive.org/details/buffalo-66-script","texts","76","Vincent Gallo","",""
"literature","Albert Camus","Albert CAMUS - La chute - 1956 - Epub","camus_la_chute","https://archive.org/details/camus_la_chute","texts","76","","",""
"literature","Albert Camus","Camus, Albert. La Peste [EPL][2018]","camusalbert.lapesteepl2018","https://archive.org/details/camusalbert.lapesteepl2018","texts","76","Albert Camus","",""
"literature","Friedrich Nietzsche","Genealogia Da Moral Friedrich Nietzsche","genealogia-da-moral-friedrich-nietzsche","https://archive.org/details/genealogia-da-moral-friedrich-nietzsche","texts","76","Friedrich Nietzsche","",""
"literature","Friedrich Nietzsche","Zo Sprak Zarathustra","ZoSprakZarathustraFriedrichNietzsche1885","https://archive.org/details/ZoSprakZarathustraFriedrichNietzsche1885","texts","76","Friedrich Nietzsche","",""
"literature","Friedrich Nietzsche","Friedrich Nietzsche Humano, Demasiado Humano","FriedrichNietzscheHumanoDemasiadoHumano","https://archive.org/details/FriedrichNietzscheHumanoDemasiadoHumano","texts","76","","",""
"literature","Friedrich Nietzsche","The Complete Works Of Friedrich Nietzsche Vol.Xv","TheCompleteWorksOfFriedrichNietzscheVolXV","https://archive.org/details/TheCompleteWorksOfFriedrichNietzscheVolXV","texts","76","Dr. Oscar Levy","",""
"figures","Mussolini","Behold Our New Empire Mussolini","BeholdOurNewEmpireMussolini","https://archive.org/details/BeholdOurNewEmpireMussolini","texts","76","Kenneth Irkness","",""
"figures","Napoleon","Description of Egypt: Antiquities, Descriptions, Volume Two: Or, Collection of Observations and Research Conducted in Egypt During the Expedition of the French Army","descriptionofegyptvol2","https://archive.org/details/descriptionofegyptvol2","texts","76","France. Commission des sciences et arts d'Egypte, France. Armée. Armée d'Orient (1798-1801), Napoleon I, Emperor of the French, 1769-1821, Jomard, Edme Françoise, 1777-1862, Fourier, Jean Baptiste Joseph, baron, 1768-1830","Paris, Imprimerie impériale",""
"figures","Christiane F","Christiane F","Christiane.F","https://archive.org/details/Christiane.F","texts","76","","",""
"figures","Genesis P-Orridge","Genesis P Orridge Thee Psychick Bible","genesisporridgetheepsychickbible_202004","https://archive.org/details/genesisporridgetheepsychickbible_202004","texts","76","","",""
"literature","Albert Camus","The outsider","albertcamusoutsi0000unse","https://archive.org/details/albertcamusoutsi0000unse","texts","75","Camus, Albert, 1913-1960","[Harmondsworth, Eng.] Penguin Books in association with H. Hamilton","134"
"literature","Albert Camus","Albert Camus ve Jean Paul Sartre","AlbertCamusVeJeanPaulSartreDaSamaninKarilatirilmasiComparisonOfAbsurdInAlbertCamusAndJenPaulSartre","https://archive.org/details/AlbertCamusVeJeanPaulSartreDaSamaninKarilatirilmasiComparisonOfAbsurdInAlbertCamusAndJenPaulSartre","texts","75","","",""
"literature","Albert Camus","Albert Camus I Huaji","albert-camus-i-huaji","https://archive.org/details/albert-camus-i-huaji","texts","75","BIBLIOTEKA PLATON","",""
"literature","Friedrich Nietzsche","Friedrich Nietzsche, Trans. Walter Kaufmann Beyond Good And Evil ( Prelude To A Philosophy Of The Future) Vintage Books ( 1966)","friedrich-nietzsche-trans.-walter-kaufmann-beyond-good-and-evil-prelude-to-a-phi","https://archive.org/details/friedrich-nietzsche-trans.-walter-kaufmann-beyond-good-and-evil-prelude-to-a-phi","texts","75","","",""
"literature","Friedrich Nietzsche","Friedrich Nietzsche The Birth Of Tragedy Translated By Shaun Whiteside Penguin Books","girp_friedrich-nietzsche-the-birth-of-tragedy-translated-by-shaun-whiteside-penguin-books","https://archive.org/details/girp_friedrich-nietzsche-the-birth-of-tragedy-translated-by-shaun-whiteside-penguin-books","texts","75","Penguin Books","",""
"literature","Friedrich Nietzsche","Umano Troppo Umano","nietzsche-umano-troppo-umano","https://archive.org/details/nietzsche-umano-troppo-umano","texts","75","Nietzsche, Friedrich","",""
"literature","Friedrich Nietzsche","Beyond Good and Evil by Friedrich Nietzsche","friedrich-nietzsche_beyond-good-and-evil_helen-zimmern","https://archive.org/details/friedrich-nietzsche_beyond-good-and-evil_helen-zimmern","texts","75","Friedrich Nietzsche, Standard eBooks","",""
"literature","Friedrich Nietzsche","Nietzsche's Notebook of 1887-1888. By Friedrich Nietzsche (1844-1900).","NietzschesNotebookOf1887-1888.ByFredrickNietzsche1844-1900_650","https://archive.org/details/NietzschesNotebookOf1887-1888.ByFredrickNietzsche1844-1900_650","texts","75","Nietzsche. Translator: Daniel Fidel Ferrer.","",""
"literature","Friedrich Nietzsche","Human all-too-human : a book for free spirits","dli.ministry.02968","https://archive.org/details/dli.ministry.02968","texts","75","Nietzsche, Friedrich, Levy, Oscar, Zimmern, Helen; Cohn,Paul","George Allen And Unwin Ltd., London",""
"literature","Andre Breton","manifestes du surrealisme","manifestesdusurr0000andr","https://archive.org/details/manifestesdusurr0000andr","texts","75","andre breton","","198"
"figures","Mussolini","Mussolini, da vicino","Mussolinidavicino","https://archive.org/details/Mussolinidavicino","texts","75","Paolo Orano","",""
"visual_art_and_artists","Francis Picabia","391 Vol 1– 19","391-vol-1-19","https://archive.org/details/391-vol-1-19","texts","74","Francis Picabia","",""
"literature","Bret Easton Ellis","Bret Easton Ellis American Psycho","bret-easton-ellis-american-psycho","https://archive.org/details/bret-easton-ellis-american-psycho","texts","74","","",""
"literature","Albert Camus","242052269 O Homem Revoltado Albert Camus Pdf","242052269OHomemRevoltadoAlbertCamusPdf","https://archive.org/details/242052269OHomemRevoltadoAlbertCamusPdf","texts","74","","",""
"literature","Albert Camus","Albert Camus, the stranger","albertcamusstran0000mcca","https://archive.org/details/albertcamusstran0000mcca","texts","74","McCarthy, Patrick, 1941-2007","Cambridge [Cambridgeshire] ; New York : Cambridge University Press","138"
"literature","Friedrich Nietzsche","El Nacimiento de la Tragedia","ElNacimientoDeLaTragedia","https://archive.org/details/ElNacimientoDeLaTragedia","texts","74","Friedrich Nietzsche","",""
"literature","Friedrich Nietzsche","Friedrich Nietzsche Fragmentos póstumos (1885-1889) Volumen IV","friedrichnietzschefragmentospostumos18851889volumeniv","https://archive.org/details/friedrichnietzschefragmentospostumos18851889volumeniv","texts","74","Friedrich Nietzsche","",""
"literature","Friedrich Nietzsche","The Complete Works Of Friedrich Nietzsche Vol-Iii","TheCompleteWorksOfFriedrichNietzscheVolIII","https://archive.org/details/TheCompleteWorksOfFriedrichNietzscheVolIII","texts","74","Oscar Levy","",""
"literature","Friedrich Nietzsche","54 obras de Friedrich NIETZSCHE","23.-escritos-sobre-retorica","https://archive.org/details/23.-escritos-sobre-retorica","texts","74","","",""
"literature","Friedrich Nietzsche","Genealogía de la moral","GenealogaDeLaMoral","https://archive.org/details/GenealogaDeLaMoral","texts","74","Friedrich Nietzsche","",""
"literature","Friedrich Nietzsche","Friedrich Nietzsche, Opere Complete, 6volume","friedrich-nietzsche-opere-complete-vol.-2","https://archive.org/details/friedrich-nietzsche-opere-complete-vol.-2","texts","74","Friedrich Nietzsche","",""
"literature","Friedrich Nietzsche","Nietzsche, Friedrich. El Origen De La Tragedia [ocr] [2007]","nietzsche-friedrich.-el-origen-de-la-tragedia-ocr-2007","https://archive.org/details/nietzsche-friedrich.-el-origen-de-la-tragedia-ocr-2007","texts","74","F. Nietzsche","",""
"figures","Mussolini","Il Trentino, veduto da un socialista; note e notizie","iltrentinoveduto00mussuoft","https://archive.org/details/iltrentinoveduto00mussuoft","texts","74","Mussolini, Benito, 1883-1945","Firenze Rinascita del libro","116"
"figures","Mussolini","The Doctrine Of Fascism By Benito Mussolini 1933","TheDoctrineOfFascismByBenitoMussoliniPrinted1933","https://archive.org/details/TheDoctrineOfFascismByBenitoMussoliniPrinted1933","texts","74","","",""
"figures","Mussolini","God Does Not Exist","GodDoesNotExist","https://archive.org/details/GodDoesNotExist","texts","74","Benito Mussolini","",""
"visual_art_and_artists","Frank Lloyd Wright","Schumacher's Taliesin line of decorative fabrics and wallpapers / designed by Frank Lloyd Wright.","SchumachersTaliesinLineOfDecorativeFabricsAndWallpapersDesignedBy","https://archive.org/details/SchumachersTaliesinLineOfDecorativeFabricsAndWallpapersDesignedBy","texts","73","F. Schumacher & Co.","F. Schumacher & Co.",""
"film_and_cinema","Mulholland Drive david lynch","Mulholland Drive (2001) Screenplay","mulholland-drive-2001-01.05.1999","https://archive.org/details/mulholland-drive-2001-01.05.1999","texts","73","","",""
"literature","Albert Camus","La peste, Albert Camus","camus-albert-la-peste_202405","https://archive.org/details/camus-albert-la-peste_202405","texts","73","","",""
"literature","Albert Camus","Camus","camus-albert-la-caida","https://archive.org/details/camus-albert-la-caida","texts","73","","",""
"literature","Albert Camus","The Stranger Albert Camus","the-stranger-albert-camus_202407","https://archive.org/details/the-stranger-albert-camus_202407","texts","73","Albert Cemas","",""
"literature","Albert Camus","Albert Camus O Estrangeiro","AlbertCamusOEstrangeiro","https://archive.org/details/AlbertCamusOEstrangeiro","texts","73","","",""
"literature","Henry Miller","The Rosy Crucifixion Plexus","in.ernet.dli.2015.111691","https://archive.org/details/in.ernet.dli.2015.111691","texts","73","Miller Henry","",""
"literature","Henry Miller","Henry Schoolcraft's 1818 Ozark Journal","Henry_Schoolcrafts_1818_Ozark_Journal","https://archive.org/details/Henry_Schoolcrafts_1818_Ozark_Journal","texts","73","","",""
"literature","William S. Burroughs","Patti Smith On Writing, Life, Art and William S. Burroughs.","PattiSmithOnWilliamS","https://archive.org/details/PattiSmithOnWilliamS","texts","73","Marcus D. Niski","",""
"figures","Mussolini","Labor Charter of Fascist Italy","FascistLaborCharter","https://archive.org/details/FascistLaborCharter","texts","73","Benito Mussolini","",""
"figures","Mussolini","Mussolini","mussolini_202104","https://archive.org/details/mussolini_202104","texts","73","","",""
"figures","Mussolini","The Cardinals Mistress","in.ernet.dli.2015.114410","https://archive.org/details/in.ernet.dli.2015.114410","texts","73","Mussolini,benito","",""
"visual_art_and_artists","Henry Darger","Henry Darger: In the Realms of the Unreal (John M. MacGregor)","Realms-MacGregor","https://archive.org/details/Realms-MacGregor","texts","72","John M. MacGregor","",""
"visual_art_and_artists","Larry Clark","The perfect childhood","perfectchildhood0000clar","https://archive.org/details/perfectchildhood0000clar","texts","72","Clark, Larry, 1943-","Zurich ; New York : Scalo","186"
"visual_art_and_artists","Larry Clark","Tulsa","tulsa0000clar","https://archive.org/details/tulsa0000clar","texts","72","Clark, Larry, 1943-","New York : Grove Press","74"
"literature","Albert Camus","LHomme Révolté ( Camus, Albert) (z Lib.org)","lhomme-revolte-camus-albert-z-lib.org","https://archive.org/details/lhomme-revolte-camus-albert-z-lib.org","texts","72","","",""
"literature","Albert Camus","El extranjero","elextranjero00camu","https://archive.org/details/elextranjero00camu","texts","72","Camus, Albert, 1913-1960","México : Emecé Mexicana","166"
"literature","Albert Camus","Caligula","caligula0000camu","https://archive.org/details/caligula0000camu","texts","72","Camus, Albert, 1913-1960","London : Methuen","158"
"literature","Albert Camus","Stranac - roman - Albert Camus","stranac-albert-camus","https://archive.org/details/stranac-albert-camus","texts","72","Albert Camus","",""
"literature","Albert Camus","Albert Camus The Myth Of Sisyphus Vintage ( 2018)","albert-camus-the-myth-of-sisyphus-vintage-2018","https://archive.org/details/albert-camus-the-myth-of-sisyphus-vintage-2018","texts","72","Albert Camus","",""
"literature","Albert Camus","Lo straniero","lostraniero0000camu","https://archive.org/details/lostraniero0000camu","texts","72","Camus, Albert","Milano : Bompiani","182"
